adname,tel,address,business_area,name,lon,lat
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",并州东街南三巷太原市实验中学校,并州北路,公安迎泽分局桥东派出所并州东街三社区警务室,112.582672,37.850485
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",南校尉营8号,钟楼街,柳巷派出所户证大厅,112.566351,37.865302
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",南海街23号院,新建路,太原市公安局迎泽分局庙前派出所新建路一社区警务室,112.554894,37.862449
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎泽南街清馨雅苑8号楼,桥东,太原市公安局迎泽分局站前派出所,112.584332,37.858165
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新建路54号,新建路,太原市公安局迎泽分局庙前派出所省运管小区警务室,112.55196,37.866072
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桥东街82号附近,双塔寺,解放军联勤保障部队第九八五医院警务室,112.57806,37.856716
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",解放南路迎泽公园(西南角),双塔寺,迎泽公安分局迎泽派出所迎泽公园警务室,112.557977,37.850895
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",青年东街与青年东街北巷交叉口西60米,并州北路,太原市公安局迎泽分局文庙责任区刑警队,112.569288,37.853515
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",羊市街与西庙巷交叉口东20米,鼓楼街,鼓楼派出所太原财政金融学校校园警务室,112.55761,37.868362
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新建路43号附近,水西关街,山西省水利厅公安处太原公安迎泽分局庙前派出所治安警务室,112.550975,37.866183
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新生里与建设南路交叉口西160米,双塔寺,桥东派出所太原市第四中学校校园警务室,112.583914,37.854112
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",东安路7号,建设北路,太原市公安局迎泽分局桥东责任区刑警队,112.584006,37.862744
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",水西关南街与水西关南街南二巷交叉口东80米,桃园路,庙前派出所太原市第三十中学校校园警务室,112.547991,37.862213
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",明礼路与师陶路交叉口西南60米,双塔寺,太原市公安局迎泽派出所师苑幼儿园警务室,112.567377,37.841856
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",民康街与王家峰街北一巷交叉口东40米,NULL,太原市公安局迎泽分局郝庄责任区刑警队,112.608958,37.850075
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桥东街北一巷与桥东街交叉口北60米,双塔寺,太原市公安局迎泽分局公共安全管理服务中心,112.58433,37.857699
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五龙口南巷与经园路交叉口西300米,郝庄,迎泽区第一实验小学附属幼儿园校园警务室,112.608768,37.861594
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",海边街9号海边街小学,新建路,公安迎泽分局庙前派出所海边街小学校园警务室,112.553251,37.86659
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",老军营西巷太原市文广艺术高中,南内环街,老军营三社区太原市文化艺术学校校园警务室,112.546054,37.839174
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",邮电后街3号,并州北路,太原市公安局迎泽分局青年路小学校园警务室,112.56981,37.849712
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",南宫西北角(大南门地铁站A口步行300米),新建南路,太原市公安局迎泽分局警务工作服务站(南宫站),112.555584,37.85903
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",南十方街87号,NULL,太原市公安局迎泽公安分局刑侦大队技术中队,112.607978,37.835639
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",山水城小学西北门旁,NULL,公安迎泽分局郝庄派出所山水城小学校校园警务室,112.639905,37.826719
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桥东街道长风东街3号,太榆路,长风东派出所,112.590421,37.818445
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",双塔南路昱兴景苑,NULL,太原市公安局迎泽分局长风东派出所太堡二社区警务室,112.595605,37.820557
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桥东街15号,桥东,桥东派出所桥东街北社区警务室,112.582322,37.857618
迎泽区,0351-4250905,新城东街3号建设路小学校,五龙口,文庙派出所校园警务室,112.582885,37.865196
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎泽大街88号,桥东,太原长途汽车站派出所,112.578025,37.859526
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",青年东街9号,并州北路,迎泽派出所户政大厅,112.569262,37.853499
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",侯家巷19号,NULL,太原市公安局巡警支队,112.575244,37.862787
迎泽区,0351-2021648,柳巷街道起凤街6号,NULL,太原市公安局交通警察支队迎泽一大队,112.570977,37.86144
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五龙口街万科紫院,双塔寺,文庙派出所双西小学紫院分校警务室,112.601931,37.865045
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",后铁匠巷33号附近,大南门,柳巷派出所铁匠巷社区警务室,112.565315,37.861342
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",滨河东路辅路与桃园四巷交叉口西40米,NULL,太原市公安局城管分局六大队,112.53904,37.866837
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",龙城新苑北,NULL,郝庄派出所24小时自助服务,112.608906,37.850142
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",侯家巷15号(太原师范学院候家巷西),NULL,太原市公安局人民来访接待室,112.575845,37.862787
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎泽街道寇庄西路42号,南内环街,太原市迎泽区应急救援大队,112.557716,37.839649
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",涧河路27号,敦化坊,敦化坊派出所,112.58298,37.898607
杏花岭区,0351-3370770,南华门东二条6号,府东,杏花岭派出所,112.578322,37.872597
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎春街1号,建设北路,太原铁路公安局,112.586105,37.882021
杏花岭区,0351-3049632;0351-3238256,坝陵南街11号,新民中街,公安杏花岭分局,112.570461,37.881981
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",胜利街101号,NULL,胜利派出所,112.568267,37.893999
杏花岭区,0351-4424692,白龙庙街15号,五龙口,大东关派出所,112.589424,37.869823
杏花岭区,0351-3044869,北大街171号,新建路,巨轮派出所,112.553243,37.889229
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎春街21-1号,建设北路,林场派出所,112.596006,37.8823
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",鱼池街18号,三桥,观湖小区警务室,112.554655,37.877071
杏花岭区,0351-3040023,新民北街15号,坝陵桥,坝陵桥派出所,112.570453,37.884329
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",艺苑巷16号,三桥,三桥派出所校园警务室,112.555054,37.874002
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",建设北路256号附近,建设北路,小东光社区警务室,112.584539,37.885188
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五龙口街泰然居,NULL,淖马平安建设警务室,112.625281,37.865388
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",缉虎营地铁站B口步行360米,三桥,龙潭派出所龙湖社区警务室,112.55823,37.879231
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",府东街与红沟北街交叉口东南20米,五龙口,乾通小区警务室,112.59541,37.872013
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",府东街62号,府东街,杏花岭派出所校园警务室,112.573329,37.872141
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",敦化南路50号,NULL,职工新村派出所办户办证大厅,112.592466,37.881852
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",建设北路172号建设北路小学,建设北路,建设北路小学校园警务室,112.584847,37.877391
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",太原市果品茶叶副食总公司果菜农产品综合市场东门旁,北大街,巨轮派出所综合服务大厅,112.553193,37.889321
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",北河湾路21号,建设北路,敦化坊派出所校园警务室,112.588297,37.892294
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",教场巷40号附近,建设北路,坝陵桥派出所教场巷社区警务室,112.580508,37.878972
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新建路121号三桥派出所,旱西关,三桥派出所旱西关东社区警务室,112.550452,37.878901
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",晋安东街1号,涧河路,太原市公安局直属分局特勤大队,112.584735,37.899512
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新开南巷25号,北大街,坝陵桥派出所新开巷社区警务室,112.580778,37.885143
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五一路502号附近,北大街,巨轮派出所北大街东社区警务室,112.579618,37.889411
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",教场巷36号,新民中街,杏花岭派出所山大二院社区警务室,112.577705,37.878024
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",滨河东路辅路与胜利桥东北环路交叉口东北60米,巨轮,巨轮派出所胜利桥东社区警务室,112.541325,37.890075
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",胜利东街胜利东街3号附近,敦化坊,敦化纺派出所胜利东社区警务室,112.57757,37.895588
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",马道坡街紫霞苑,杨家峪,杨家峪派出所紫霞苑小区警务室,112.625638,37.877399
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",富力华庭C区南门西70米,巨轮,巨轮派出所富力华庭社区警务室,112.556997,37.895716
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",建设北路472号附近,敦化坊,敦化坊派出所机床东社区警务室,112.589853,37.895143
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",府东街杏花岭区第五中学校,大东关,大东关派出所杏花岭五中警务室,112.589829,37.871624
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",凯旋街7号附近,NULL,职工新村派出所新村社区警务室,112.601111,37.886167
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",梅花苑南2门旁,新建路,三桥派出所新建北路社区警务室,112.549316,37.888473
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新民中街,府东,杏花岭派出所国师街社区警务室,112.569879,37.876554
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",大东关街宜佳上东城-东区,大东关,大东关派出所新源里北社区警务室,112.602188,37.87791
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",尖草坪街北三巷6号,涧河,太原市公安局城北分局刑事侦查大队,112.56926,37.916987
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",太原市第十九中学校南2门东60米,柳溪街,校园警务室(杏花岭公安分局三桥派出所),112.54289,37.882923
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎春街与迎春街北巷交叉口东南200米,大东关,职工新村派出所五龙口海鲜市场警务室,112.588939,37.880565
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",旱西关西社区东1门旁,三桥,旱西关东西社区警务室,112.547395,37.879314
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",北大街178号,巨轮,校园警务室,112.556944,37.888583
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",艺苑巷与小新街交叉口南100米,三桥,公安校园警务室,112.556891,37.875354
杏花岭区,0351-3049110,解放路西二道巷8号(大北门地铁站B口步行330米),北大街,龙潭派出所,112.558891,37.886449
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",坝陵北街与坝陵街交叉口南100米,坝陵桥,丽泽苑警务室,112.57049,37.883711
杏花岭区,0351-3532729,北大街198号,三桥,三桥派出所,112.546424,37.887779
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",劲松北路与桃园三巷交叉口东北60米,NULL,桃园二巷西社区警务室,112.541282,37.869779
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",坡子街与旱西门街交叉口北120米,三桥,龙湖派出所,112.558289,37.879189
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",解放路与东仓巷交叉口东南60米,鼓楼街,户政办理大厅,112.562211,37.879988
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",敦化南路116号附近,建设北路,职工新村派出所警务室,112.591547,37.88898
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",胜利街永兴堡小区,巨轮,永兴堡社区警务室,112.559208,37.892915
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五一路景泽苑,小东门,景泽苑小区警务室,112.575128,37.884151
杏花岭区,0351-4413110,府东美奥花苑一层,大东关,杨家峪派出所,112.594879,37.874044
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",坝陵南街与坝陵街交叉口东40米,新民中街,太原市公安局杏花岭分局人民来访接待室,112.570607,37.882001
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",精营西边街与精营中横街交叉口西北140米,府东,聪明幼儿园校园警务室,112.570891,37.876428
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",西缉虎营与西后小河交叉口西北40米,鼓楼街,军瑞园警务室,112.559451,37.878182
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",东后小河与东后小河巷交叉口东60米,鼓楼街,府东公寓警务室,112.563546,37.877098
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",马道坡南40米,杨家峪,响水湾社区警务室,112.63021,37.875685
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",杏花岭六中东门旁,NULL,杏花岭公安分局涧河派出所校园警务室,112.575198,37.930859
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",安金丽园西门旁(大北门地铁站A口步行380米),北大街,育聪幼儿园校园警务室,112.559583,37.887778
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五龙口街附近,五龙口,东华苑社区警务室,112.60929,37.863963
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",七府园路鸿升花园,NULL,涧河派出所东岗社区警务室,112.567617,37.929035
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",机床西社区北门东70米,敦化坊,敦化坊派出所办户办证大厅,112.58298,37.898607
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",享堂西街北一条与享堂路西二巷交叉口北160米,涧河,敦化坊派出所机车社区警务室,112.572994,37.904348
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎春小区西南门西50米,涧河,涧河派出所迎春苑社区警务室,112.567191,37.913413
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",北大街胜利桥小区,北大街,三桥派出所胜利桥社区警务室,112.54591,37.888281
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",涧河尖草坪街太原市春怡园(西小区)太原市春怡园西小区附近,涧河,涧河派出所中涧河社区警务室,112.57373,37.913243
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",钢中南路与钢中路交叉口西北60米,涧河,涧河派出所同煦苑社区警务室,112.572605,37.919853
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",七府园路与七府北巷交叉口东220米,NULL,涧河派出所七府坟社区警务室,112.573248,37.931178
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",太原市第十九中学校南1门旁,三桥,太原市第十九中学校校园警务室,112.542882,37.883029
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",兴和里北30米(大北门地铁站D口步行400米),巨轮,巨轮派出所北大街中社区警务室,112.566609,37.888063
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",府东街23号,府东,杏花岭派出所杏花岭社区警务室,112.579721,37.871864
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",精营东边街与精营中横街交叉口北60米,府东,杏花岭派出所东边街社区警务室,112.576164,37.876231
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",华苑西巷与华苑一巷交叉口西南220米,巨轮,巨轮派出所胜利街西社区警务室,112.554407,37.894011
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",胜利街与营西街交叉口西140米,NULL,巨轮派出所太原北方医院警务室,112.567267,37.893205
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新建路小学羊市街分校东门旁,鼓楼街,新建路小学羊市街分校校园警务室,112.559524,37.870316
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",旱西南二条三桥街道桃园北路东社区,旱西关,三桥派出所桃园北路东社区警务室,112.547619,37.874862
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",东山马路与卧虎山路交叉口东100米,涧河,太原市公安局涧河责任区刑警队,112.580372,37.914291
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",大东关街与新原里交叉口西南120米,大东关,大东关派出所新源里南社区警务室,112.598022,37.875774
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",华苑东巷太原十二中(富力华庭校区),巨轮,巨轮派出所十二中富力校区警务室,112.558575,37.899507
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",尖草坪北三巷与柏杨树街交叉口南180米,涧河,太原市公安局城北分局东区派出所,112.569525,37.916916
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",东山马路,涧河,涧河派出所,112.580284,37.914142
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",永定路与东三道巷交叉口西60米,巨轮,太原市中心医院大北门东社区警务室,112.565894,37.884371
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",胜利桥东5号胜利桥东小学,巨轮,巨轮派出所胜利桥东小学校园警务室,112.544292,37.891835
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",红沟北街24号,大东关,太原市公安局职工新村责任区刑警队,112.595087,37.873403
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",解放路134号(缉虎营地铁站C口步行280米),鼓楼街,杏花岭公安分局鼓楼派出所校园警务室,112.561477,37.876347
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",金溪巷与旱西北巷交叉口北100米,北大街,杏花岭公安分局三桥派出所校园警务室,112.54876,37.884471
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",富安西路杏花岭区实验小学,敦化坊,敦化坊派出所杏花岭区实验小学警务室,112.59329,37.900747
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",华苑东巷乐恩幼儿园(太原富力华庭校区),巨轮,巨轮派出所富力华庭乐恩幼儿园警务室,112.557555,37.897455
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",东头道巷与永济路交叉口北40米,巨轮,巨轮派出所杏花岭区第七中学校警务室,112.564457,37.887143
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",前营坊街太原不夜城,NULL,杏花岭区龙潭派出所万达儿童天地警务室,112.558893,37.88282
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",西缉虎营后小河小学西缉虎营校区,鼓楼街,杏花岭公安局分局龙潭派出所校园警务室,112.560355,37.878255
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",建设北路287号附近,建设北路,杏花岭公安分局坝陵桥派出所校园警务室,112.581313,37.879939
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",营西街锦丰庄园,NULL,杏花岭公安分局巨轮派出所营西街警务室,112.568634,37.891097
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",柏杨树北二巷锦绣苑小学附近,涧河,校园警务室(杏花岭公安分局涧河派出所),112.57082,37.915186
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",茂园街与卧虎山路交叉口东北280米,NULL,杏花岭公安分局涧河派出所校园警务室,112.581219,37.938457
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",享堂西街北一条太原市第六十中学校,涧河,公安杏花岭分局敦化坊派出所校园警务室,112.572287,37.904945
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",小北门街与坝陵北街交叉口西北40米,北大街,坝陵桥派出所坝陵北街坝陵南街社区警务室,112.572292,37.884702
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",兵工北路与北关一巷交叉口北180米,NULL,巨轮派出所上北关社区中车国际广场警务室,112.5649,37.896854
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",马道坡与马道坡街交叉口东140米,杨家峪,杏花岭公安分局杨家峪派出所校园警务室,112.612285,37.88037
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",剪子湾村凯旋街10号太原杏岭实验学校,杨家峪,杨家峪派出所太原杏岭实验学校校园警务室,112.609758,37.886036
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五一路辅路与小北门街交叉口南100米,北大街,坝陵桥派出所太原市杏花中学校校园警务室,112.573271,37.887283
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",NULL,NULL,太原市公安局杏花岭分局石油管道警务室,112.626008,37.92013
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",敦化化工路与新村路交叉口东80米,NULL,敦化坊派出所太原市杏花岭区如意小区警务室,112.601184,37.893396
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",解放路西二道巷5号,新民中街,太原市公安局杏花岭公安分局刑侦大队技术中队,112.570491,37.881992
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",上关后街西侧,NULL,公安杏花岭分局巨轮刑警中队上北关社区警务室,112.563696,37.892541
杏花岭区,0351-3934025,小返乡后沟村大街8号,NULL,小返派出所,112.591212,37.955293
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",杏花岭区第八中学校,涧河路,太原二十四中校园警务室,112.588461,37.892378
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",解放路130号鼓楼派出所,鼓楼街,阳光办证大厅,112.562077,37.880074
杏花岭区,0351-5656110,东三道巷5号,巨轮,杏花岭公安分局中心医院派出所,112.56552,37.884826
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",河里头村,NULL,太原市公安局警犬大队,112.630936,37.892009
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",建设北路210号,建设北路,太原铁路公安局太原公安处,112.584384,37.883562
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",坊山府东巷6号(缉虎营地铁站D口步行480米),鼓楼街,公安,112.56211,37.880074
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎春街迎春小区a区底层,NULL,太原市公安局杏花岭分局职工新村派出所,112.592276,37.881851
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",小北门街与坝陵北街交叉口西北20米,坝陵桥,坝陵桥街道坝陵北街社区,112.572241,37.884627
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",金刚堰路2号国土大厦F1层,旱西关,太原市公安局城管分局国土护卫大队,112.544692,37.878589
